UF;COD_CINE_ROTULO;SALARIO_MEDIO
RR;1014G01;3953,6835
RR;1022S01;9363,00714285714
RR;1031C01;16286,88
RR;1032I01;25728,508
RR;1032S01;8379,08095744681
RR;1032S02;3551,83045454546
RR;1032S03;3551,83045454546
RS;0011A01;2307,62263157895
RS;0011A02;4004,83082802548
RS;0011A03;5659,62210300429
RS;0011A04;6477,39929938022
RS;0011A05;3881,75575928538
RS;0011A06;6250,11713355049
RS;0011A07;10960,259375
RS;0011A08;8807,99473645681
RS;0011A09;12419,2964705882
RS;0011A10;6477,39929938022
RS;0111C01;10639,62
RS;0111P01;10639,62
RS;0111P02;3257,4028125
RS;0112E01;3708,80044276254
RS;0113E01;5291,52516666667
RS;0113E02;5291,52516666667
RS;0113E03;5291,52516666667
RS;0113F01;5291,52516666667
RS;0113P01;5291,52516666667
RS;0114A01;3989,48193857965
RS;0114A02;11460,612037037
RS;0114B01;3143,1637755102
RS;0114C01;22565,5642531646
RS;0114C02;3881,75575928538
RS;0114C03;13038,186
RS;0114C04;1653,28363636364
RS;0114C05;9450,27866425993
RS;0114D01;1943,60164179104
RS;0114E01;11494,672755102
RS;0114E02;5291,52516666667
RS;0114E03;3909,35731343284
RS;0114E04;5291,52516666667
RS;0114E05;1896,94617834395
RS;0114E06;5291,52516666667
RS;0114E07;5291,52516666667
RS;0114E08;15420,618125
RS;0114F01;5168,01313609467
RS;0114F02;3588,38212464589
RS;0114G01;3948,33780026991
RS;0114H01;6543,96916666667
RS;0114M01;4061,23823956443
RS;0114M02;5947,12242647059
RS;0114P01;2579,574
RS;0114Q01;3570,16070484582
RS;0114T01;3291,708
RS;0115L01;5018,06805970149
RS;0115L02;3591,32219178082
RS;0115L03;3591,32219178082
RS;0115L04;3591,32219178082
RS;0115L05;3591,32219178082
RS;0115L06;3591,32219178082
RS;0115L07;3591,32219178082
RS;0115L08;3591,32219178082
RS;0115L09;3591,32219178082
RS;0115L10;3591,32219178082
RS;0115L11;3591,32219178082
RS;0115L12;3591,32219178082
RS;0115L13;3591,32219178082
RS;0115L14;3591,32219178082
RS;0115L15;3591,32219178082
RS;0115L16;3591,32219178082
RS;0115L17;3591,32219178082
RS;0115L18;3591,32219178082
RS;0115L19;3591,32219178082
RS;0115L20;3591,32219178082
RS;0115L21;3792,813
RS;0188P01;3708,80044276254
RS;0211A01;4279,06131313131
RS;0211C01;4279,06131313131
RS;0211C02;4279,06131313131
RS;0211D01;4279,06131313131
RS;0211F01;4279,06131313131
RS;0211P01;4279,06131313131
RS;0211P02;4279,06131313131
RS;0211P03;4279,06131313131
RS;0211P04;4279,06131313131
RS;0211P05;4279,06131313131
RS;0212D01;3656,68482651476
RS;0212D02;4282,72564102564
RS;0212D03;2847,91023529412
RS;0212D04;4844,48278481013
RS;0212M01;2974,45583333333
RS;0213A01;4004,83082802548
RS;0213A02;4004,83082802548
RS;0213A03;4004,83082802548
RS;0213H01;4004,83082802548
RS;0215A01;4004,83082802548
RS;0215D01;4004,83082802548
RS;0215M01;4004,83082802548
RS;0215T01;4004,83082802548
RS;0221C01;3558,59906976744
RS;0221T01;3558,59906976744
RS;0222A01;4142,47333333333
RS;0222C01;4530,05
RS;0222H01;6543,96916666667
RS;0223F01;1836,52333333333
RS;0231L01;5018,06805970149
RS;0231L02;5758,86249311295
RS;0231L03;5758,86249311295
RS;0231L04;5758,86249311295
RS;0231L05;5758,86249311295
RS;0231L06;5758,86249311295
RS;0231L07;5758,86249311295
RS;0231L08;5758,86249311295
RS;0231L09;5758,86249311295
RS;0231L10;5758,86249311295
RS;0231L11;5758,86249311295
RS;0231L12;5758,86249311295
RS;0231L13;5758,86249311295
RS;0231L14;5758,86249311295
RS;0231L15;5758,86249311295
RS;0231L16;5758,86249311295
RS;0231L17;5758,86249311295
RS;0231L18;5758,86249311295
RS;0231L19;5758,86249311295
RS;0231L20;5758,86249311295
RS;0231L21;5758,86249311295
RS;0231L22;3792,813
RS;0288P01;4004,83082802548
RS;0311E01;11465,5477922078
RS;0312A01;13038,186
RS;0312C01;13038,186
RS;0312C02;13038,186
RS;0312G01;13038,186
RS;0312R01;13038,186
RS;0312S01;13038,186
RS;0313P01;3883,82885174419
RS;0321C01;5659,62210300429
RS;0321J01;5659,62210300429
RS;0321P01;5659,62210300429
RS;0321R01;5659,62210300429
RS;0322A01;5192,71446107784
RS;0322B01;6918,14256113256
RS;0322G01;8665,86157446809
RS;0322M01;5635,65088888889
RS;0388P01;5659,62210300429
RS;0411C01;6827,42147788809
RS;0411G01;6827,42147788809
RS;0412G01;8743,15804624979
RS;0412S01;8743,15804624979
RS;0413A01;6477,39929938022
RS;0413A02;6477,39929938022
RS;0413C01;6477,39929938022
RS;0413E01;6477,39929938022
RS;0413G01;6477,39929938022
RS;0413G02;6477,39929938022
RS;0413G03;6477,39929938022
RS;0413G04;6477,39929938022
RS;0413G05;6477,39929938022
RS;0413G06;6477,39929938022
RS;0413G07;6477,39929938022
RS;0413G08;6477,39929938022
RS;0413G09;6477,39929938022
RS;0413G10;6477,39929938022
RS;0413G11;6477,39929938022
RS;0413G12;6477,39929938022
RS;0413L01;6477,39929938022
RS;0414M01;6477,39929938022
RS;0414P01;6350,54443820225
RS;0414R01;6350,54443820225
RS;0415S01;2565,31510989011
RS;0416G01;22312,3465524625
RS;0416N01;22312,3465524625
RS;0421D01;6124,83433544304
RS;0421S01;7902,715
RS;0488P01;6477,39929938022
RS;0511B01;7482,95857971014
RS;0512B01;7100,87333333333
RS;0512B02;7100,87333333333
RS;0512T01;7100,87333333333
RS;0521C01;4022,63171875
RS;0521E01;4022,63171875
RS;0531Q01;9320,05058139535
RS;0531Q02;8548,8181300813
RS;0532G02;7512,81526315789
RS;0532G03;7512,81526315789
RS;0532M01;14071,1421428571
RS;0532O01;2798,73
RS;0533A01;12943,9402325581
RS;0533F01;12943,9402325581
RS;0533F02;12943,9402325581
RS;0533F03;12943,9402325581
RS;0541M02;11800,12
RS;0542C01;8092,35162162162
RS;0542E01;8601,2127184466
RS;0588P01;4022,63171875
RS;0612B01;10971,1676143791
RS;0612D01;7794,71908127209
RS;0612G01;7577,98
RS;0612R01;6250,11713355049
RS;0613E01;16814,4168947368
RS;0613J01;16814,4168947368
RS;0614C01;17650,1993965517
RS;0614I01;17650,1993965517
RS;0615S01;13149,6270833333
RS;0615S02;5512,58376227898
RS;0615S03;8842,0356042549
RS;0616E01;17650,1993965517
RS;0616I01;17650,1993965517
RS;0616S01;17650,1993965517
RS;0617A01;16814,4168947368
RS;0617C02;16814,4168947368
RS;0617C03;5251,40073558648
RS;0688P01;17650,1993965517
RS;0710E01;10960,259375
RS;0711B01;13194,7684304933
RS;0711E01;13194,7684304933
RS;0711E02;13194,7684304933
RS;0711E03;13194,7684304933
RS;0711E04;13194,7684304933
RS;0711E05;13194,7684304933
RS;0712E01;7821,42555555556
RS;0712E02;7821,42555555556
RS;0712G01;7821,42555555556
RS;0712G02;7821,42555555556
RS;0712S01;7821,42555555556
RS;0713E01;12107,5399548193
RS;0713E02;12107,5399548193
RS;0713E03;12107,5399548193
RS;0713E04;12107,5399548193
RS;0713E05;12107,5399548193
RS;0713E06;12107,5399548193
RS;0713R01;12107,5399548193
RS;0713S01;12107,5399548193
RS;0714A01;11968,693490566
RS;0714E01;11968,693490566
RS;0714E02;11968,693490566
RS;0714E03;11968,693490566
RS;0714E04;11968,693490566
RS;0714E05;11968,693490566
RS;0714E06;11968,693490566
RS;0714E07;11968,693490566
RS;0714E08;11968,693490566
RS;0714E09;11968,693490566
RS;0714G01;11968,693490566
RS;0714M01;11968,693490566
RS;0714R01;11968,693490566
RS;0714S01;11968,693490566
RS;0714S02;11968,693490566
RS;0714T01;11968,693490566
RS;0715E01;11528,8668217934
RS;0715E02;11528,8668217934
RS;0715E03;11528,8668217934
RS;0715F01;11528,8668217934
RS;0715M01;11528,8668217934
RS;0715M02;11528,8668217934
RS;0715P01;11528,8668217934
RS;0715S01;11528,8668217934
RS;0716C01;6795,41857142857
RS;0716E03;11183,241
RS;0716E04;9346,648
RS;0716E05;6795,41857142857
RS;0716M01;4132,0562804878
RS;0716S01;11183,241
RS;0716S02;11183,241
RS;0721A01;3438,26205882353
RS;0721E01;5939,24514285714
RS;0721L01;3438,26205882353
RS;0721P01;3438,26205882353
RS;0721P02;3438,26205882353
RS;0721P03;3438,26205882353
RS;0721P04;3438,26205882353
RS;0722C01;5383,51913043478
RS;0722C02;12435,0996153846
RS;0722E01;12435,0996153846
RS;0722P01;12435,0996153846
RS;0722P02;12435,0996153846
RS;0722P03;12435,0996153846
RS;0722P04;12435,0996153846
RS;0724E01;9665,95333333333
RS;0724E02;9665,95333333333
RS;0724E03;9665,95333333333
RS;0724M01;9665,95333333333
RS;0724P01;9665,95333333333
RS;0724R01;9665,95333333333
RS;0725E01;11386,8198055893
RS;0725E02;11386,8198055893
RS;0725E03;11386,8198055893
RS;0725P01;11386,8198055893
RS;0725P02;11386,8198055893
RS;0731A01;4556,96222222222
RS;0731A02;4556,96222222222
RS;0731E01;4556,96222222222
RS;0731E02;4556,96222222222
RS;0731E03;4556,96222222222
RS;0732C01;10447,4255259862
RS;0732C02;10447,4255259862
RS;0732E01;10447,4255259862
RS;0732E02;10447,4255259862
RS;0732E03;10447,4255259862
RS;0732E04;10447,4255259862
RS;0732E05;10447,4255259862
RS;0732G01;10447,4255259862
RS;0732M01;10447,4255259862
RS;0788P01;10447,4255259862
RS;0811A01;8807,99473645681
RS;0811A02;8807,99473645681
RS;0811A03;8807,99473645681
RS;0811A04;8807,99473645681
RS;0811A05;8807,99473645681
RS;0811C01;8807,99473645681
RS;0811E01;8807,99473645681
RS;0811E02;8807,99473645681
RS;0811F01;8807,99473645681
RS;0811I01;8807,99473645681
RS;0811M01;8807,99473645681
RS;0811V01;8807,99473645681
RS;0811Z01;8807,99473645681
RS;0812H01;8807,99473645681
RS;0821E01;10445,94528
RS;0821S01;10445,94528
RS;0841M01;7285,29746167995
RS;0888P01;8807,99473645681
RS;0911O01;7220,10363636364
RS;0912M01;12419,2964705882
RS;0913E01;6473,47328592976
RS;0914A01;3876,52359032502
RS;0914B01;9212,19
RS;0914O01;9291,37941176471
RS;0914O02;2529,26272222222
RS;0914P01;2871,77076142132
RS;0914R01;3538,37729166667
RS;0915E01;2307,62263157895
RS;0915F01;3941,69877671541
RS;0915F02;4686,295518591
RS;0915N01;4519,57052321779
RS;0915P01;3414,7
RS;0915T01;4290,94136659436
RS;0916F01;5752,73612
RS;0917M01;2340,34666666667
RS;0917P01;4091,68333333333
RS;0918S01;7188,1947
RS;0918S02;4268,8134375
RS;0923S01;10599,094
RS;0988P01;12419,2964705882
RS;1011E01;4568,51571428571
RS;1012E01;2004,52289215686
RS;1013G01;2867,53830985916
RS;1014F01;4114,77315887851
RS;1014G01;4114,77315887851
RS;1015E01;2407,07666666667
RS;1015T01;8998,15
RS;1022S01;9411,95723856209
RS;1031C01;31620,755
RS;1032I01;22267,2987384615
RS;1032S01;4990,45081790124
RS;1032S02;6846,73989326765
RS;1032S03;6846,73989326765
RS;1041C01;2807,22690909091
RS;1041G01;2347,63111111111
RS;1041T01;5652,59833333333
RS;1041T02;12313,6319565217
RS;1088P01;12313,6319565217
RS;617A01;16814,4168947368
SC;0011A01;2648,359
SC;0011A02;2710,14992857143
SC;0011A03;6064,03412177986
SC;0011A04;6123,86473027752
SC;0011A05;4039,06931034483
SC;0011A06;7699,40427860697
SC;0011A07;9370,598
SC;0011A08;10190,424417238
SC;0011A09;9539,17173913044
SC;0011A10;6123,86473027752
SC;0111C01;8007,46760683761
SC;0111P01;8007,46760683761
SC;0111P02;5429,29623853211
SC;0112E01;3555,36735142366
SC;0113E01;5420,8419729425
SC;0113E02;5420,8419729425
SC;0113E03;5420,8419729425
SC;0113F01;5420,8419729425
SC;0113P01;5420,8419729425
SC;0114A01;3865,35516
SC;0114A02;4906,98134228188
SC;0114B01;3060,37329787234
SC;0114C01;21135,0062200957
SC;0114C02;4039,06931034483
SC;0114C03;4998,045
SC;0114C04;4556,85125
SC;0114C05;11439,642421875
SC;0114D01;1580,0718699187
SC;0114E01;14424,0526530612
SC;0114E02;5420,8419729425
SC;0114E03;3325,67237121832
SC;0114E04;5420,8419729425
SC;0114E05;698,4076
SC;0114E06;5420,8419729425
SC;0114E07;5420,8419729425
SC;0114E08;10369,873
SC;0114F01;2912,27575757576
SC;0114F02;3035,9943715847
SC;0114G01;3282,78453441296
SC;0114H01;5157,7965
SC;0114M01;3571,76151436031
SC;0114M02;3714,34864285714
SC;0114P01;2513,68
SC;0114Q01;3478,51890052356
SC;0114T01;3165,65222222222
SC;0115L01;3809,62677419355
SC;0115L02;3177,79901185771
SC;0115L03;3177,79901185771
SC;0115L04;3177,79901185771
SC;0115L05;3177,79901185771
SC;0115L06;3177,79901185771
SC;0115L07;3177,79901185771
SC;0115L08;3177,79901185771
SC;0115L09;3177,79901185771
SC;0115L10;3177,79901185771
SC;0115L11;3177,79901185771
SC;0115L12;3177,79901185771
SC;0115L13;3177,79901185771
SC;0115L14;3177,79901185771
SC;0115L15;3177,79901185771
SC;0115L16;3177,79901185771
SC;0115L17;3177,79901185771
SC;0115L18;3177,79901185771
SC;0115L19;3177,79901185771
SC;0115L20;3177,79901185771
SC;0115L21;4465,19873239437
SC;0188P01;3555,36735142366
SC;0211A01;4180,11897959184
SC;0211C01;4180,11897959184
SC;0211C02;4180,11897959184
SC;0211D01;4180,11897959184
SC;0211F01;4180,11897959184
SC;0211P01;4180,11897959184
SC;0211P02;4180,11897959184
SC;0211P03;4180,11897959184
SC;0211P04;4180,11897959184
SC;0211P05;4180,11897959184
SC;0212D01;3549,55980137819
SC;0212D02;4586,34230769231
SC;0212D03;2737,96342723005
SC;0212D04;4903,31416382253
SC;0212M01;2723,005
SC;0213A01;2710,14992857143
SC;0213A02;2710,14992857143
SC;0213A03;2710,14992857143
SC;0213H01;2710,14992857143
SC;0214F01;2367,815
SC;0215A01;2710,14992857143
SC;0215D01;2710,14992857143
SC;0215M01;2710,14992857143
SC;0215T01;2710,14992857143
SC;0221C01;6459,32875
SC;0221T01;6459,32875
SC;0222A01;5993,25682926829
SC;0222C01;4176,58444444445
SC;0222H01;5157,7965
SC;0223F01;17700,18
SC;0231L01;3809,62677419355
SC;0231L02;4881,11040909091
SC;0231L03;4881,11040909091
SC;0231L04;4881,11040909091
SC;0231L05;4881,11040909091
SC;0231L06;4881,11040909091
SC;0231L07;4881,11040909091
SC;0231L08;4881,11040909091
SC;0231L09;4881,11040909091
SC;0231L10;4881,11040909091
SC;0231L11;4881,11040909091
SC;0231L12;4881,11040909091
SC;0231L13;4881,11040909091
SC;0231L14;4881,11040909091
SC;0231L15;4881,11040909091
SC;0231L16;4881,11040909091
SC;0231L17;4881,11040909091
SC;0231L18;4881,11040909091
SC;0231L19;4881,11040909091
SC;0231L20;4881,11040909091
SC;0231L21;4881,11040909091
SC;0231L22;4465,19873239437
SC;0288P01;2710,14992857143
SC;0311E01;11117,9994470046
SC;0312A01;4998,045
SC;0312C01;4998,045
SC;0312C02;4998,045
SC;0312G01;4998,045
SC;0312R01;4998,045
SC;0312S01;4998,045
SC;0313P01;4222,92152364273
SC;0321C01;6064,03412177986
SC;0321J01;6064,03412177986
SC;0321P01;6064,03412177986
SC;0321R01;6064,03412177986
SC;0322A01;3232,85855633803
SC;0322B01;6685,4245
SC;0322G01;6729,79329192547
SC;0322M01;5089,18125
SC;0388P01;6064,03412177986
SC;0411C01;6073,29331521083
SC;0411G01;6073,29331521083
SC;0412G01;9000,47963122311
SC;0412S01;9000,47963122311
SC;0413A01;6123,86473027752
SC;0413A02;6123,86473027752
SC;0413C01;6123,86473027752
SC;0413E01;6123,86473027752
SC;0413G01;6123,86473027752
SC;0413G02;6123,86473027752
SC;0413G03;6123,86473027752
SC;0413G04;6123,86473027752
SC;0413G05;6123,86473027752
SC;0413G06;6123,86473027752
SC;0413G07;6123,86473027752
SC;0413G08;6123,86473027752
SC;0413G09;6123,86473027752
SC;0413G10;6123,86473027752
SC;0413G11;6123,86473027752
SC;0413G12;6123,86473027752
SC;0413L01;6123,86473027752
SC;0414M01;6123,86473027752
SC;0414P01;4583,21781132076
SC;0414R01;4583,21781132076
SC;0415S01;3214,04854460094
SC;0416G01;17330,765058548
SC;0416N01;17330,765058548
SC;0421D01;9466,81272859216
SC;0488P01;6123,86473027752
SC;0511B01;5703,08376884422
SC;0512B01;5568,65333333333
SC;0512B02;5568,65333333333
SC;0512T01;5568,65333333333
SC;0521C01;4219,54037629351
SC;0521E01;4219,54037629351
SC;0531Q01;8639,28379310345
SC;0531Q02;7100,47508196721
SC;0532G02;9042,33385714286
SC;0532G03;9042,33385714286
SC;0532M01;9248,33083333333
SC;0532O01;4590,58
SC;0533A01;12286,49875
SC;0533F01;12286,49875
SC;0533F02;12286,49875
SC;0533F03;12286,49875
SC;0542C01;7911,78625
SC;0542E01;11349,1630107527
SC;0588P01;4219,54037629351
SC;0612B01;8341,52153846154
SC;0612D01;8658,71098130841
SC;0612G01;14467,6033333333
SC;0612R01;7699,40427860697
SC;0613E01;10311,427037037
SC;0613J01;10311,427037037
SC;0614C01;10845,86640625
SC;0614I01;10845,86640625
SC;0615S01;12677,3797058824
SC;0615S02;5379,20232606438
SC;0615S03;7251,21873044868
SC;0616E01;10845,86640625
SC;0616I01;10845,86640625
SC;0616S01;10845,86640625
SC;0617A01;10311,427037037
SC;0617C02;10311,427037037
SC;0617C03;4261,09102719033
SC;0688P01;10845,86640625
SC;0710E01;9370,598
SC;0711B01;9518,34390410959
SC;0711E01;9518,34390410959
SC;0711E02;9518,34390410959
SC;0711E03;9518,34390410959
SC;0711E04;9518,34390410959
SC;0711E05;9518,34390410959
SC;0712E01;8227,32251572327
SC;0712E02;8227,32251572327
SC;0712G01;8227,32251572327
SC;0712G02;8227,32251572327
SC;0712S01;8227,32251572327
SC;0713E01;12319,5794485294
SC;0713E02;12319,5794485294
SC;0713E03;12319,5794485294
SC;0713E04;12319,5794485294
SC;0713E05;12319,5794485294
SC;0713E06;12319,5794485294
SC;0713R01;12319,5794485294
SC;0713S01;12319,5794485294
SC;0714A01;12444,6804301075
SC;0714E01;12444,6804301075
SC;0714E02;12444,6804301075
SC;0714E03;12444,6804301075
SC;0714E04;12444,6804301075
SC;0714E05;12444,6804301075
SC;0714E06;12444,6804301075
SC;0714E07;12444,6804301075
SC;0714E08;12444,6804301075
SC;0714E09;12444,6804301075
SC;0714G01;12444,6804301075
SC;0714M01;12444,6804301075
SC;0714R01;12444,6804301075
SC;0714S01;12444,6804301075
SC;0714S02;12444,6804301075
SC;0714T01;12444,6804301075
SC;0715E01;10711,9017850288
SC;0715E02;10711,9017850288
SC;0715E03;10711,9017850288
SC;0715F01;10711,9017850288
SC;0715M01;10711,9017850288
SC;0715M02;10711,9017850288
SC;0715P01;10711,9017850288
SC;0715S01;10711,9017850288
SC;0716A01;7344,01666666667
SC;0716C01;23882,9924242424
SC;0716E01;7344,01666666667
SC;0716E02;7344,01666666667
SC;0716E03;7083,81906976744
SC;0716E04;8117,05
SC;0716E05;23882,9924242424
SC;0716M01;4760,59862068966
SC;0716S01;7083,81906976744
SC;0716S02;7083,81906976744
SC;0721A01;4458,93272727273
SC;0721E01;6970,82
SC;0721L01;4458,93272727273
SC;0721P01;4458,93272727273
SC;0721P02;4458,93272727273
SC;0721P03;4458,93272727273
SC;0721P04;4458,93272727273
SC;0722C01;4951,33941489362
SC;0722C02;10039,3606666667
SC;0722E01;10039,3606666667
SC;0722P01;10039,3606666667
SC;0722P02;10039,3606666667
SC;0722P03;10039,3606666667
SC;0722P04;10039,3606666667
SC;0724E01;12244,5828571429
SC;0724E02;12244,5828571429
SC;0724E03;12244,5828571429
SC;0724M01;12244,5828571429
SC;0724P01;12244,5828571429
SC;0724R01;12244,5828571429
SC;0725E01;10566,2217195767
SC;0725E02;10566,2217195767
SC;0725E03;10566,2217195767
SC;0725P01;10566,2217195767
SC;0725P02;10566,2217195767
SC;0731A01;7868,23710843374
SC;0731A02;7868,23710843374
SC;0731E01;7868,23710843374
SC;0731E02;7868,23710843374
SC;0731E03;7868,23710843374
SC;0732C01;8936,33920438958
SC;0732C02;8936,33920438958
SC;0732E01;8936,33920438958
SC;0732E02;8936,33920438958
SC;0732E03;8936,33920438958
SC;0732E04;8936,33920438958
SC;0732E05;8936,33920438958
SC;0732G01;8936,33920438958
SC;0732M01;8936,33920438958
SC;0788P01;8936,33920438958
SC;0811A01;10190,424417238
SC;0811A02;10190,424417238
SC;0811A03;10190,424417238
SC;0811A04;10190,424417238
SC;0811A05;10190,424417238
SC;0811C01;10190,424417238
SC;0811E01;10190,424417238
SC;0811E02;10190,424417238
SC;0811F01;10190,424417238
SC;0811I01;10190,424417238
SC;0811M01;10190,424417238
SC;0811V01;10190,424417238
SC;0811Z01;10190,424417238
SC;0812H01;10190,424417238
SC;0821E01;7005,03815384615
SC;0821S01;7005,03815384615
SC;0831A01;6491,994
SC;0831E01;6491,994
SC;0831P01;6491,994
SC;0841M01;7813,11085257549
SC;0888P01;10190,424417238
SC;0911O01;7259,41666666667
SC;0912M01;9539,17173913044
SC;0913E01;5730,10823155755
SC;0914A01;3998,75615012107
SC;0914B01;7936,84
SC;0914O01;11888,8078787879
SC;0914O02;3212,06154761905
SC;0914P01;2867,64172222222
SC;0914R01;3823,8462295082
SC;0915E01;2648,359
SC;0915F01;3669,88272995937
SC;0915F02;4450,02120380148
SC;0915N01;3951,4860326087
SC;0915P01;5445,585
SC;0915T01;4389,13537796976
SC;0916F01;5677,94954853273
SC;0917M01;2512,8975
SC;0917P01;1047,7
SC;0918S01;5760,02
SC;0918S02;6246,928
SC;0923S01;11535,2116
SC;0988P01;9539,17173913044
SC;1011E01;11690,9427586207
SC;1012E01;2090,95235978836
SC;1013G01;3084,36153846154
SC;1014F01;2975,41463529412
SC;1014G01;2975,41463529412
SC;1015E01;7044,60666666667
SC;1015H01;10052,36
SC;1015T01;3722,508
SC;1022S01;9216,77888663968
SC;1031C01;21972,6416304348
SC;1032I01;21576,0503030303
SC;1032S01;3715,918421875
SC;1032S02;7512,69038363171
SC;1032S03;7512,69038363171
SC;1041C01;3239,1596
SC;1041G01;4030,80058823529
SC;1041T01;3224,51666666667
SC;1041T02;9742,93833333333
SC;1088P01;9742,93833333333
SC;617A01;10311,427037037
SE;0011A02;2082,48736842105
SE;0011A03;5636,16530864198
SE;0011A04;6461,32138959932
SE;0011A05;3223,82510891089
SE;0011A06;2181,9402173913
SE;0011A07;3875,81333333333
SE;0011A08;5138,84423423423
SE;0011A09;9268,26178571429
SE;0011A10;6461,32138959932
SE;0111P02;2675,00547619048
SE;0112E01;2436,69908444444
SE;0113E01;3716,857725
SE;0113E02;3716,857725
SE;0113E03;3716,857725
SE;0113F01;3716,857725
SE;0113P01;3716,857725
SE;0114A01;3987,68905882353
SE;0114A02;1600
SE;0114B01;3329,21
SE;0114C01;33606,3011111111
SE;0114C02;3223,82510891089
SE;0114C04;1907,95
SE;0114C05;7374,19428571429
SE;0114D01;1040,55945945946
SE;0114E01;9616,18
SE;0114E02;3716,857725
SE;0114E03;1897,22767080745
SE;0114E04;3716,857725
SE;0114E05;1343,32543209877
SE;0114E06;3716,857725
SE;0114E07;3716,857725
SE;0114E08;6825,82153846154
SE;0114F01;1058,65705882353
SE;0114F02;3242,95626865672
SE;0114G01;1403,77653061224
SE;0114H01;3578,115
SE;0114M01;1517,56731578947
SE;0114M02;2462,01928571429
SE;0114P01;4305,18
SE;0114Q01;1581,48677419355
SE;0115L01;913,93
SE;0115L02;1663,93204081633
SE;0115L03;1663,93204081633
SE;0115L04;1663,93204081633
SE;0115L05;1663,93204081633
SE;0115L06;1663,93204081633
SE;0115L07;1663,93204081633
SE;0115L08;1663,93204081633
SE;0115L09;1663,93204081633
SE;0115L10;1663,93204081633
SE;0115L11;1663,93204081633
SE;0115L12;1663,93204081633
SE;0115L13;1663,93204081633
SE;0115L14;1663,93204081633
SE;0115L15;1663,93204081633
SE;0115L16;1663,93204081633
SE;0115L17;1663,93204081633
SE;0115L18;1663,93204081633
SE;0115L19;1663,93204081633
SE;0115L20;1663,93204081633
SE;0115L21;2710,67461538462
SE;0188P01;2436,69908444444
SE;0211A01;2134,365
SE;0211C01;2134,365
SE;0211C02;2134,365
SE;0211D01;2134,365
SE;0211F01;2134,365
SE;0211P01;2134,365
SE;0211P02;2134,365
SE;0211P03;2134,365
SE;0211P04;2134,365
SE;0211P05;2134,365
SE;0212D01;1715,93336683417
SE;0212D02;1787,526
SE;0212D03;2415,07916666667
SE;0212D04;1170,1
SE;0213A01;2082,48736842105
SE;0213A02;2082,48736842105
SE;0213A03;2082,48736842105
SE;0213H01;2082,48736842105
SE;0215A01;2082,48736842105
SE;0215D01;2082,48736842105
SE;0215M01;2082,48736842105
SE;0215T01;2082,48736842105
SE;0221C01;5331,01
SE;0221T01;5331,01
SE;0222A01;6747,875
SE;0222C01;1375
SE;0222H01;3578,115
SE;0231L01;913,93
SE;0231L02;1743,24503703704
SE;0231L03;1743,24503703704
SE;0231L04;1743,24503703704
SE;0231L05;1743,24503703704
SE;0231L06;1743,24503703704
SE;0231L07;1743,24503703704
SE;0231L08;1743,24503703704
SE;0231L09;1743,24503703704
SE;0231L10;1743,24503703704
SE;0231L11;1743,24503703704
SE;0231L12;1743,24503703704
SE;0231L13;1743,24503703704
SE;0231L14;1743,24503703704
SE;0231L15;1743,24503703704
SE;0231L16;1743,24503703704
SE;0231L17;1743,24503703704
SE;0231L18;1743,24503703704
SE;0231L19;1743,24503703704
SE;0231L20;1743,24503703704
SE;0231L21;1743,24503703704
SE;0231L22;2710,67461538462
SE;0288P01;2082,48736842105
SE;0311E01;8528,57732394366
SE;0313P01;2692,42410958904
SE;0321C01;5636,16530864198
SE;0321J01;5636,16530864198
SE;0321P01;5636,16530864198
SE;0321R01;5636,16530864198
SE;0322A01;4725,15
SE;0322B01;6562,59186046512
SE;0322G01;2503,38714285714
SE;0322M01;4925,575
SE;0388P01;5636,16530864198
SE;0411C01;4986,617484375
SE;0411G01;4986,617484375
SE;0412G01;9264,59736340534
SE;0412S01;9264,59736340534
SE;0413A01;6461,32138959932
SE;0413A02;6461,32138959932
SE;0413C01;6461,32138959932
SE;0413E01;6461,32138959932
SE;0413G01;6461,32138959932
SE;0413G02;6461,32138959932
SE;0413G03;6461,32138959932
SE;0413G04;6461,32138959932
SE;0413G05;6461,32138959932
SE;0413G06;6461,32138959932
SE;0413G07;6461,32138959932
SE;0413G08;6461,32138959932
SE;0413G09;6461,32138959932
SE;0413G10;6461,32138959932
SE;0413G11;6461,32138959932
SE;0413G12;6461,32138959932
SE;0413L01;6461,32138959932
SE;0414M01;6461,32138959932
SE;0414P01;4970,74866666667
SE;0414R01;4970,74866666667
SE;0415S01;1660,73371794872
SE;0416G01;12062,4780769231
SE;0416N01;12062,4780769231
SE;0421D01;8766,27517241379
SE;0488P01;6461,32138959932
SE;0511B01;3760,10608695652
SE;0512B01;4100,73
SE;0512B02;4100,73
SE;0512T01;4100,73
SE;0521C01;3089,67139393939
SE;0521E01;3089,67139393939
SE;0531Q01;3608,39068965517
SE;0531Q02;12357,0996551724
SE;0532G02;10514,6566666667
SE;0532G03;10514,6566666667
SE;0532M01;1405,08
SE;0542C01;6251,72
SE;0542E01;6692,748
SE;0588P01;3089,67139393939
SE;0612B01;4712,86
SE;0612D01;6825,005
SE;0612G01;2349,99
SE;0612R01;2181,9402173913
SE;0613E01;4100
SE;0613J01;4100
SE;0614C01;3250
SE;0614I01;3250
SE;0615S02;3993,26166197183
SE;0615S03;6932,60071847507
SE;0616E01;3250
SE;0616I01;3250
SE;0616S01;3250
SE;0617A01;4100
