Estado,COD_CINE_ROTULO,Média de Salário UF
SC,0788P01,"9837,04744167821"
SC,0488P01,"9800,2293712726"
SC,0988P01,"5852,49134368788"
SC,1088P01,"6237,1791857493"
SC,0313P01,"4985,49061017664"
SC,0114P01,"5244,93505943992"
SC,0111P02,"5976,5238820759"
SC,0414P01,"3009,29547412305"
SC,0531Q01,"9510,05132987065"
SC,0114Q01,"8253,20289508497"
SC,0531Q02,"7816,14357313741"
SC,0321R01,"3900,60483395676"
SC,0914R01,"4027,24350899999"
SC,0612R01,"8475,43982261924"
SC,0714R01,"13725,5604540378"
SC,0713R01,"6607,01818823917"
SC,0312R01,"4204,59060280243"
SC,0414R01,"5045,16782704049"
SC,0712S01,"9056,56780188051"
SC,0918S01,"6203,09699047506"
SC,0918S02,"9081,24837959796"
SC,0415S01,"3537,99775164823"
SC,0615S01,"11259,9280098213"
SC,1022S01,"6810,52402890255"
SC,1032S01,"4090,45191429563"
SC,1032S03,"8269,90672893476"
SC,0412S01,"5205,1501830583"
SC,0923S01,"9220,26468950146"
SC,0821S01,"7711,0874010134"
SC,0716S01,"7797,80877423924"
SC,0714S01,"11217,9035966997"
SC,0615S02,"10000,0717301685"
SC,0716S02,"4331,40940685158"
SC,0714S02,"12236,9780101471"
SC,0713S01,"7938,70767785714"
SC,0616S01,"8229,75476118835"
SC,0615S03,"5798,86880136995"
SC,0312S01,"7511,28574877848"
SC,0715S01,"3542,31751652366"
SC,0215T01,"2927,06954973964"
SC,0114T01,"4276,08687191404"
SC,0714T01,"9480,68871199717"
SC,0221T01,"7110,37505424307"
SC,0915T01,"3084,63027105416"
SC,0512T01,"7940,31725051561"
SC,1041T01,"3549,52097284996"
SC,1041T02,"4840,26898612503"
SC,1015T01,"3205,80329588181"
SC,0811V01,"11217,5339532732"
SC,0811Z01,"5345,11494168266"
RS,0011A08,"9738,05686972125"
RS,0011A02,"3215,05689828255"
RS,0011A05,"4273,00426804985"
RS,0011A03,"6059,93390428561"
RS,0011A06,"13154,6342523712"
RS,0011A01,"4307,35469783865"
RS,0011A07,"12246,8127108033"
RS,0011A04,"8831,20415413322"
RS,0011A09,"5620,69287466648"
RS,0011A10,"8231,79793506077"
RS,0413A01,"9815,08869448802"
RS,0413A02,"5059,88089697987"
RS,0716A01,"15352,2015422658"
RS,0731A01,"6594,29934169351"
RS,0617A01,"18509,1694612974"
RS,0811A01,"8768,41276576061"
RS,0811A03,"10023,7805067238"
RS,0811A04,"9695,76692500854"
RS,0811A05,"8768,41276576061"
RS,0721A01,"7619,06582375855"
RS,0914A01,"4267,24474022658"
RS,0312A01,"8090,24049758049"
RS,0831A01,"9536,19367938417"
RS,0222A01,"4559,99999259993"
RS,0731A02,"6601,87856789965"
RS,0322A01,"4864,14074779732"
RS,0213A01,"7485,41653981688"
RS,0215A01,"4408,48427416796"
RS,0114A01,"8973,88048579558"
RS,0213A02,"4260,48312008829"
RS,0213A03,"8871,32758478834"
RS,0114A02,"13547,7246619757"
RS,0921A01,"2377,12589219562"
RS,0533A01,"9099,32107708317"
RS,0714A01,"8835,53546166218"
RS,0612B01,"12076,9695335913"
RS,0322B01,"8448,6182173597"
RS,0711B01,"13979,1033246884"
RS,0511B01,"7861,56389785164"
RS,0114B01,"9088,32794427553"
RS,0914B01,"7203,97321507899"
RS,0512B01,"10798,0348332456"
RS,0512B02,"5297,2272115345"
RS,0811C01,"9695,76692500854"
RS,0722C01,"13688,4536341734"
RS,0614C01,"10499,0035680118"
RS,0111C01,"7481,20497708339"
RS,0617C01,"18509,1694612974"
RS,0312C01,"15430,9861431021"
RS,1041C01,"8294,56768432152"
RS,0114C01,"12395,9332828762"
RS,0521C01,"5444,28901512128"
RS,0542C01,"7016,52680929638"
RS,0221C01,"3917,27608750786"
RS,0722C02,"10389,8533463888"
RS,1031C01,"20644,68004422"
RS,0114C02,"4273,00426804985"
RS,0312C02,"10121,0646115078"
RS,0114C03,"10121,0646115078"
RS,0211C01,"3302,32589387207"
RS,0114C04,"7217,8333282769"
RS,0413C01,"5591,98345096432"
RS,0617C02,"18509,1694612974"
RS,0114C05,"10402,7876998828"
RS,0211C02,"4716,89362990835"
RS,0321C01,"5202,55792100248"
RS,0222C01,"4986,64114509946"
RS,0732C01,"7566,58439699136"
RS,0716C01,"5313,26347854655"
RS,0411C01,"6921,06629547448"
RS,0411G01,"7363,98013775291"
RS,0732C02,"4065,1213212028"
RS,0617C03,"18509,1694612974"
RS,0215D01,"2195,03365525255"
RS,0114D01,"2139,50042861295"
RS,0612D01,"8580,36156006296"
RS,0212D01,"5345,24619232284"
RS,0212D02,"5187,53178415841"
RS,0212D03,"10061,724525654"
RS,0212D04,"5332,76612431654"
RS,0211D01,"4689,4563635047"
RS,0421D01,"14002,4880987291"
RS,0521E01,"5014,68010574394"
RS,0311E01,"8232,8704139943"
RS,1011E01,"5028,9838816107"
RS,0114E01,"9481,07301451549"
RS,0114E02,"6057,56070782835"
RS,0113E01,"6057,56070782835"
RS,0113E02,"5120,91715113825"
RS,0915E01,"4488,80207299696"
RS,0114E03,"3213,76132303624"
RS,0114E04,"7279,5548322609"
RS,0113E03,"4685,50951876"
RS,0112E01,"4249,09371501686"
RS,0714E01,"8968,31697129251"
RS,0713E01,"9476,66853931439"
RS,0413E01,"6972,37006278635"
RS,0713E02,"10968,8192617414"
RS,0913E01,"7050,21317678739"
RS,0114E05,"7107,9612843525"
RS,0710E01,"10996,6848171765"
RS,0714E02,"13175,0376735667"
RS,0716E01,"15352,2015422658"
RS,0811E01,"9695,76692500854"
RS,0712E01,"8609,75982354846"
RS,0712E02,"8609,75982354846"
RS,0716E03,"13831,3098423532"
RS,0713E03,"11684,8064658309"
RS,0714E03,"13175,0376735667"
RS,0711E01,"13979,1033246884"
RS,0731E01,"3218,39214242218"
RS,0732E01,"10826,8264327137"
RS,0731E02,"6594,29934169351"
RS,0731E03,"6594,29934169351"
RS,0721E01,"6537,8713701181"
RS,0711E02,"13979,1033246884"
RS,0811E02,"9695,76692500854"
RS,0711E03,"13979,1033246884"
RS,0616E01,"14522,3849067835"
RS,0714E04,"14164,211614705"
RS,0714E05,"9431,57386819478"
RS,0713E04,"13327,8786999343"
RS,0714E06,"14525,6178006539"
RS,0725E01,"12534,5159886502"
RS,0722E01,"10942,8305557762"
RS,0724E01,"10640,200571431"
RS,0711E04,"13979,1033246884"
RS,0831E01,"9536,19367938417"
RS,0724E02,"11865,2337596974"
RS,0725E02,"12534,5159886502"
RS,0732E02,"11439,1705009451"
RS,0613E01,"18509,1694612974"
RS,0714E07,"11035,3325887138"
RS,0732E03,"11070,8372275002"
RS,0713E05,"12826,4419928785"
RS,0714E08,"13008,3939903316"
RS,0716E04,"10288,7119315596"
RS,0715E01,"13649,3010094032"
RS,0821E01,"11498,8091815113"
RS,0724E03,"10640,200571431"
RS,0725E03,"12534,5159886502"
RS,0715E02,"13650,7378192041"
RS,0714E09,"12619,9997542497"
RS,0715E03,"11368,2247553183"
RS,0716E05,"7480,3399182037"
RS,0713E06,"12350,4265201384"
RS,0732E04,"9040,92016221678"
RS,0711E05,"13979,1033246884"
RS,0114E06,"6308,90641577162"
RS,0114E07,"5824,86663865283"
RS,0542E01,"5999,21924422929"
RS,0114E08,"16974,8874350154"
RS,1012E01,"2206,5620313955"
RS,0732E05,"9114,14694827791"
RS,1015E01,"2625,07186882184"
RS,0214F01,"2486,68421429558"
RS,0715F01,"6730,98153007537"
RS,0916F01,"6368,78935196779"
RS,0223F01,"6561,88021895888"
RS,0114F01,"8832,00556723975"
RS,0533F01,"11559,3797695881"
RS,0533F02,"9803,46997709529"
RS,0114F02,"10388,5850861213"
RS,0533F03,"12674,9831817285"
RS,0915F01,"3099,37061938694"
RS,0915F02,"3839,62339232803"
RS,1014F01,"4291,06807395769"
RS,0113F01,"5994,23629274861"
RS,0211F02,"2925,53534759939"
RS,0811F01,"9695,76692500854"
RS,1013G01,"3156,56218388155"
RS,0532G01,"13046,028619528"
RS,0312G01,"7926,49366856657"
RS,0114G01,"7811,97682633125"
RS,0532G02,"12391,0765914488"
RS,0532G03,"6643,15504473367"
RS,0921G01,
RS,0712G01,"8609,75982354846"
RS,0416G01,"11784,5938836034"
RS,0322G01,"12759,0468896265"
RS,0413G01,"7292,44660573585"
RS,0413G02,"4865,60455792447"
RS,0413G03,"8219,65429730476"
RS,0612G01,"8341,77699247045"
RS,0413G04,"10235,4550582238"
RS,0413G05,"7130,26696383656"
RS,0413G06,"8110,8569408763"
RS,0413G07,"7130,26696383656"
RS,0732G01,"9366,50456250573"
RS,0712G02,"8609,75982354846"
RS,0413G08,"7130,26696383656"
RS,0714G01,"11810,2353231721"
RS,1014G01,"2401,89362468797"
RS,0413G09,"10235,4550582238"
RS,0413G10,"7130,26696383656"
RS,0412G01,"7222,30029309526"
RS,0413G11,"5490,22816457772"
RS,1041G01,"3874,18528850029"
RS,0413G12,"7130,26696383656"
RS,0222H01,"7296,46571791305"
RS,0213H01,"6806,58283142745"
RS,0114H01,"7296,46571791305"
RS,0812H01,"9695,76692500854"
RS,1015H01,"3381,47946027458"
RS,0614I01,"10499,0035680118"
RS,0616I01,"9956,09911586692"
RS,1032I01,"14946,5405331305"
RS,0811I01,"9695,76692500854"
RS,0613J01,"18509,1694612974"
RS,0321J01,"7280,24781018716"
RS,0721L01,"7619,06582375855"
RS,0231L01,"5523,84734283658"
RS,0115L01,"4849,47208274577"
RS,0231L02,"1339,20328861434"
RS,0231L03,"1339,37170973446"
RS,0115L02,"3047,43007396528"
RS,0231L04,
RS,0115L03,"4572,52272587587"
RS,0231L05,"3215,29778276739"
RS,0115L04,"3513,83751205414"
RS,0231L06,
RS,0115L05,"3367,00907863666"
RS,0231L07,"3862,17916703517"
RS,0115L06,"3664,27130120357"
RS,0231L08,"3035,7648827171"
RS,0115L07,"3953,29742648381"
RS,0231L09,"12016,5235630289"
RS,0115L08,"3664,27130120357"
RS,0231L10,"12354,05655002"
RS,0115L09,"6560,86638414238"
RS,0231L11,"12016,5235630289"
RS,0115L10,"5801,81133311781"
RS,0231L12,"8307,47832657029"
RS,0231L13,"5523,84734283658"
RS,0115L11,"4284,12998174791"
RS,0231L14,"3521,80598371951"
RS,0115L12,"3047,43007396528"
RS,0115L13,"5184,17153896118"
RS,0231L15,
RS,0115L14,"4572,52272587587"
RS,0231L16,"3215,29778276739"
RS,0115L15,"3513,83751205414"
RS,0231L17,
RS,0115L16,"3367,00907863666"
RS,0231L18,"3862,17916703517"
RS,0115L17,"3664,27130120357"
RS,0231L19,"6339,30765822166"
RS,0231L20,"7406,00346276191"
RS,0115L19,"3664,27130120357"
RS,0231L21,"6339,30765822166"
RS,0115L20,"5801,81133311781"
RS,0231L22,"4211,76541789081"
RS,0115L21,"4211,76541789081"
RS,0413L01,"5888,77442509532"
RS,0811M01,"8768,41276576061"
RS,0716M01,"4290,18982219326"
RS,0715M01,"11407,885026647"
RS,0414M01,"5211,03168812725"
RS,0541M01,"6050,9167693671"
RS,0541M02,"12989,4733853072"
RS,0114M01,"8285,43003106526"
RS,0732M01,"8884,60438355325"
RS,0715M02,"6757,86485909518"
RS,0714M01,"9345,75465548084"
RS,0912M01,"15898,2894176865"
RS,0841M01,"8019,59450264387"
RS,0532M01,"9576,46349636605"
RS,0724M01,"10640,200571431"
RS,0212M01,"2561,32105846141"
RS,0322M01,"10720,9266978814"
RS,0215M01,"5477,51344609624"
RS,0114M02,"6546,54261802451"
RS,0917M01,"2576,23403313349"
RS,0416N01,"3672,69959962312"
RS,0915N01,"3476,95880985401"
RS,0532O01,"3080,81857198578"
RS,0911O01,"6292,86684432528"
RS,0914O01,"1339,29648897275"
RS,0722P01,"19484,1676692575"
RS,0113P01,"7137,78997282972"
RS,0724P01,"10640,200571431"
RS,0915P01,"3758,87319525637"
RS,0722P02,"13688,4536341734"
RS,0917P01,"4504,09078546985"
RS,0721P01,"7619,06582375855"
RS,0111P01,"7218,89212593467"
RS,0715P01,"11368,2247553183"
RS,0211P02,"2095,06361526121"
RS,0211P03,"10243,9443083329"
RS,0721P02,"7619,06582375855"
RS,0721P04,"7619,06582375855"
RS,0321P01,"4352,06222038324"
RS,0211P04,"2567,83866226563"
RS,0725P01,"12534,5159886502"
RS,0725P02,"12534,5159886502"
RS,0722P03,"2113,20431706934"
RS,0722P04,"13688,4536341734"
RS,0831P01,"9536,19367938417"
RS,0721P03,"7619,06582375855"
RS,0888P01,"9263,80730391911"
RS,0288P01,"8973,88048579558"
RS,0588P01,"7862,65759262151"
RS,0388P01,"7477,68870565353"
RS,0688P01,"19429,1918477841"
RS,0188P01,"4307,35469783865"
RS,0788P01,"11500,4386239104"
RS,0488P01,"8831,20415413322"
RS,0988P01,"5923,02793150133"
RS,1088P01,"7453,77623336796"
RS,0313P01,"6251,08700001522"
RS,0114P01,"5955,7656564557"
RS,0111P02,"3585,72176708319"
RS,0414P01,"3459,78866781334"
RS,0531Q01,"10259,4337156531"
RS,0114Q01,"9676,65049829696"
RS,0531Q02,"9410,46748478176"
RS,0321R01,"4072,84557192189"
RS,0914R01,"3682,94243932334"
RS,0612R01,"6880,0766569583"
RS,0714R01,"9714,66554304635"
RS,0713R01,"6778,65814481243"
RS,0312R01,"5714,84622353726"
RS,0414R01,"6990,62619382166"
RS,0712S01,"8609,75982354846"
RS,0918S01,"6479,24549287534"
RS,0918S02,"10443,9745751989"
RS,0415S01,"2823,87741352156"
RS,0615S01,"13100,735535008"
RS,1022S01,"7740,56616734662"
RS,1032S01,"5493,44651408738"
RS,1032S03,"7536,83399996961"
RS,0412S01,"4887,79562639536"
RS,0923S01,"8848,66882245977"
RS,0821S01,"11498,8091815113"
RS,0716S01,"12310,4181424406"
RS,0714S01,"11657,869681749"
RS,0615S02,"11937,3222645873"
RS,0716S02,"7870,1196184943"
RS,0714S02,"10443,0500385903"
RS,0713S01,"9883,95867230409"
RS,0616S01,"9956,09911586692"
RS,0615S03,"6573,12445444003"
RS,0312S01,"8796,42444156921"
RS,0715S01,"3571,19991177661"
RS,0215T01,"3746,47790325754"
RS,0114T01,"4357,5486329519"
RS,0714T01,"8770,48588934696"
RS,0221T01,"3917,27608750786"
RS,0915T01,"3021,45363129034"
RS,0512T01,"8629,07785395978"
RS,1041T01,"6222,33296006018"
RS,1041T02,"4951,66061151098"
RS,1015T01,"5119,34229231279"
RS,0811V01,"9695,76692500854"
RS,0811Z01,"7841,05860651267"
MS,0011A08,"8731,01139369206"
MS,0011A02,"1772,00381878109"
MS,0011A05,"4157,61141783492"
MS,0011A03,"13012,9085992164"
MS,0011A06,"5765,28561372254"
MS,0011A01,"5302,00182588869"
MS,0011A07,"9943,72338161518"
MS,0011A04,"8892,27488906658"
MS,0011A09,"5299,64562731731"
MS,0011A10,"6482,37218563377"
MS,0413A01,"6870,89423207518"
MS,0413A02,"4660,09587813626"
MS,0716A01,"8177,6797818917"
MS,0731A01,"4616,60780023657"
MS,0617A01,"4889,71002037323"
MS,0811A01,"8002,15614312989"
MS,0811A03,"8851,03521920835"
MS,0811A04,"9365,86995255134"
MS,0811A05,"8002,15614312989"
MS,0721A01,"6810,48763245209"
MS,0914A01,"4411,41726790564"
MS,0312A01,"11867,829699218"
MS,0831A01,"7356,56277631189"
MS,0222A01,"1492,673456751"
MS,0731A02,"5190,54854842827"
MS,0322A01,"2442,35984011733"
MS,0213A01,"7362,89013746617"
MS,0215A01,"1772,00381878109"
MS,0114A01,"7362,89013746617"
MS,0213A02,"2896,34817659082"
MS,0213A03,"7638,43742023681"
MS,0114A02,"12386,0654705646"
MS,0921A01,"2981,11113607584"
MS,0533A01,"7862,47872057711"
MS,0714A01,"6166,95785703129"
MS,0612B01,"8480,71000144101"
MS,0322B01,"4949,20447793913"
MS,0711B01,"10102,7293320941"
MS,0511B01,"9244,75015713206"
MS,0114B01,"8217,0102398372"
MS,0914B01,"4776,55796133955"
MS,0512B01,"10406,2918280811"
MS,0512B02,"4779,86362846046"
MS,0811C01,"9365,86995255134"
MS,0722C01,
MS,0614C01,"6926,33047849366"
MS,0111C01,"9303,64704469405"
MS,0617C01,"4889,71002037323"
MS,0312C01,"18487,9961887804"
MS,1041C01,"13465,9952843172"
MS,0114C01,"19615,6389300591"
MS,0521C01,"13635,226530707"
MS,0542C01,"1320,94996172655"
MS,0221C01,"2556,28035010052"
MS,0722C02,
MS,1031C01,"13712,1542506338"
MS,0114C02,"4157,61141783492"
MS,0312C02,"20263,5705553795"
MS,0114C03,"20263,5705553795"
MS,0211C01,"3388,34836179449"
MS,0114C04,"11779,8024499398"
MS,0413C01,"5964,37633602258"
MS,0617C02,"4889,71002037323"
MS,0114C05,"13248,2460150873"
MS,0211C02,"4430,86782835031"
MS,0321C01,"4793,68296486659"
MS,0222C01,
MS,0732C01,"7526,82065399203"
MS,0716C01,"3538,18648831725"
MS,0411C01,"7585,39496003184"
MS,0411G01,"8980,06595720764"
MS,0732C02,"3609,39091692247"
MS,0617C03,"4889,71002037323"
MS,0215D01,"2165,94291354662"
MS,0114D01,"2239,97322055098"
MS,0612D01,"8404,28475745621"
MS,0212D01,"2641,27456168688"
MS,0212D02,"3109,26734690658"
MS,0212D03,"12400,8276752487"
MS,0212D04,"2381,00863670665"
MS,0211D01,"3021,98253317161"
MS,0421D01,"12496,6917696944"
MS,0521E01,"12849,0422079794"
MS,0311E01,"11139,0416054895"
MS,1011E01,
MS,0114E01,"15077,5994829114"
MS,0114E02,"10999,590786732"
MS,0113E01,"10999,590786732"
MS,0113E02,"6719,4294818978"
MS,0915E01,"4187,47858264563"
MS,0114E03,"4643,06575133172"
MS,0114E04,"5955,31762252411"
MS,0113E03,"4934,85865564375"
MS,0112E01,"5033,9470733054"
MS,0714E01,"7158,63294469474"
MS,0713E01,"6943,19772513423"
MS,0413E01,"5778,09816093628"
MS,0713E02,"8988,97594638612"
MS,0913E01,"4972,96414815667"
MS,0114E05,"2611,02736588464"
MS,0710E01,"10595,1470199029"
MS,0714E02,"8576,0331578914"
MS,0716E01,"8177,6797818917"
MS,0811E01,"9365,86995255134"
MS,0712E01,"7253,79930618817"
MS,0712E02,"7253,79930618817"
MS,0716E03,"6540,89664154165"
MS,0713E03,"8718,44502729398"
MS,0714E03,"8576,0331578914"
MS,0711E01,"10102,7293320941"
MS,0731E01,"3680,91742032429"
MS,0732E01,"10579,4728394018"
MS,0731E02,"4616,60780023657"
MS,0731E03,"4616,60780023657"
MS,0721E01,"4164,33218125852"
MS,0711E02,"10102,7293320941"
MS,0811E02,"9365,86995255134"
MS,0711E03,"10102,7293320941"
MS,0616E01,"8393,08081825036"
MS,0714E04,"7732,82760959621"
MS,0714E05,"7705,99421276414"
MS,0713E04,"10724,1525865841"
MS,0714E06,"8751,4981555257"
MS,0725E01,"10548,7933713653"
MS,0722E01,
MS,0724E01,"13673,1192146812"
MS,0711E04,"10102,7293320941"
MS,0831E01,"7356,56277631189"
MS,0724E02,"13673,1192146812"
MS,0725E02,"10548,7933713653"
MS,0732E02,"9022,31041926713"
MS,0613E01,"4889,71002037323"
MS,0714E07,"12841,1118338916"
MS,0732E03,"14202,8278410327"
MS,0713E05,"12331,8959217332"
MS,0714E08,"10434,8168251782"
MS,0716E04,
MS,0715E01,"11820,6397918158"
MS,0821E01,"10040,620466477"
MS,0724E03,"13673,1192146812"
MS,0725E03,"10548,7933713653"
MS,0715E02,"8377,48821741462"
MS,0714E09,"9691,95407289183"
MS,0715E03,"8099,61345449425"
MS,0716E05,
MS,0713E06,"10724,1525865841"
MS,0732E04,"8884,59500074009"
MS,0711E05,"10102,7293320941"
MS,0114E06,"13509,6134859484"
MS,0114E07,"5264,57342021326"
MS,0542E01,"4546,8991942845"
MS,0114E08,"18390,8091582246"
MS,1012E01,"1885,8492997211"
MS,0732E05,"8316,74194959868"
MS,1015E01,"2257,42773274528"
MS,0214F01,"2299,91698627844"
MS,0715F01,"6263,40573835678"
MS,0916F01,"6870,11091784451"
MS,0223F01,"8922,6827177364"
MS,0114F01,"8922,6827177364"
MS,0533F01,"13844,6938174446"
MS,0533F02,"12363,1669767873"
MS,0114F02,"9344,0055612344"
MS,0533F03,"15455,4987284811"
MS,0915F01,"4408,01976439786"
MS,0915F02,"3817,77098488629"
MS,1014F01,"3454,85870694574"
MS,0113F01,"5942,01473102699"
MS,0211F02,"1838,09751444227"
MS,0811F01,"9365,86995255134"
MS,1013G01,"2222,11028155366"
MS,0532G01,"23200,5899641359"
MS,0312G01,"9096,77345998198"
MS,0114G01,"9987,96999317468"
MS,0532G02,"7267,26766295625"
MS,0532G03,"7659,01909934135"
MS,0921G01,
MS,0712G01,"7253,79930618817"
MS,0416G01,"6856,72385346926"
MS,0322G01,"7782,20313812711"
MS,0413G01,"6229,96285384757"
MS,0413G02,"4178,50155672186"
MS,0413G03,"7031,23547338064"
MS,0612G01,
MS,0413G04,"8232,03529293406"
MS,0413G05,"7149,19927430061"
MS,0413G06,"7149,19927430061"
MS,0413G07,"7149,19927430061"
MS,0732G01,"8563,44336577268"
MS,0712G02,"7253,79930618817"
MS,0413G08,"7149,19927430061"
MS,0714G01,"8682,00419478541"
MS,1014G01,"2415,71089427731"
MS,0413G09,"8232,03529293406"
MS,0413G10,"7149,19927430061"
MS,0412G01,"5514,67019302399"
MS,0413G11,"5742,88120776361"
MS,1041G01,"8262,08015671801"
MS,0413G12,"7149,19927430061"
MS,0222H01,"9093,20939882301"
MS,0213H01,"7382,16615498525"
MS,0114H01,"9093,20939882301"
MS,0812H01,"9365,86995255134"
MS,1015H01,"2226,77882983047"
MS,0614I01,"6926,33047849366"
MS,0616I01,"6181,86272214566"
MS,1032I01,"20386,8076155743"
MS,0811I01,"9365,86995255134"
MS,0613J01,"4889,71002037323"
MS,0321J01,"6040,43716869804"
MS,0721L01,"6810,48763245209"
MS,0231L01,"3669,80962592185"
MS,0115L01,"5032,01494464273"
MS,0231L02,"2980,77862821769"
MS,0231L03,
MS,0115L02,"2797,64330430768"
MS,0231L04,
MS,0115L03,"2391,97351114791"
MS,0231L05,"10420,7886860423"
MS,0115L04,"4890,0236303019"
MS,0231L06,
MS,0115L05,"3093,82224048356"
MS,0231L07,"1203,48903631877"
MS,0115L06,"3093,82224048356"
MS,0231L08,"3903,52435082602"
MS,0115L07,"3539,85029691488"
MS,0231L09,"2324,93981478953"
MS,0115L08,"3093,82224048356"
MS,0231L10,"19853,8543363578"
MS,0115L09,"8680,49960577498"
MS,0231L11,"2324,93981478953"
MS,0115L10,"2429,01833301886"
MS,0231L12,"6565,28957364511"
MS,0231L13,"3669,80962592185"
MS,0115L11,"3285,81803562966"
MS,0231L14,"2205,28543195592"
MS,0115L12,"2797,64330430768"
MS,0115L13,"6661,90158081309"
MS,0231L15,
MS,0115L14,"2391,97351114791"
MS,0231L16,"10420,7886860423"
MS,0115L15,"4890,0236303019"
MS,0231L17,
MS,0115L16,"3093,82224048356"
MS,0231L18,"1203,48903631877"
MS,0115L17,"3093,82224048356"
MS,0231L19,"4985,70067668199"
MS,0231L20,"2838,0431759301"
MS,0115L19,"3093,82224048356"
MS,0231L21,"4985,70067668199"
MS,0115L20,"2429,01833301886"
MS,0231L22,"6394,22026336361"
MS,0115L21,"6394,22026336361"
MS,0413L01,"5457,89010337939"
MS,0811M01,"8002,15614312989"
MS,0716M01,"2750,18040582825"
MS,0715M01,"8713,41486498718"
MS,0414M01,"4850,63127658135"
MS,0541M01,"21107,6245571737"
MS,0541M02,
MS,0114M01,"10366,0363683001"
MS,0732M01,"8342,96419240579"
MS,0715M02,"5567,14593199667"
MS,0714M01,"7327,18713974654"
MS,0912M01,"10821,9215268299"
MS,0841M01,"6786,54376204784"
MS,0532M01,"7779,59720063415"
MS,0724M01,"13673,1192146812"
MS,0212M01,"781,473997357425"
MS,0322M01,"5604,84572718748"
MS,0215M01,"1982,01513718102"
MS,0114M02,"2192,02645558095"
MS,0917M01,
MS,0416N01,"2807,6646036281"
MS,0915N01,"3533,33346447848"
MS,0532O01,
MS,0911O01,"6129,78390442987"
MS,0914O01,
MS,0722P01,
MS,0113P01,"5942,01473102699"
MS,0724P01,"13673,1192146812"
MS,0915P01,"1671,15581241295"
MS,0722P02,
MS,0917P01,"4064,28783432389"
MS,0721P01,"6810,48763245209"
MS,0111P01,"9074,52343726464"
MS,0715P01,"8099,61345449425"
MS,0211P02,"2599,77483332008"
MS,0211P03,"5565,2084220026"
MS,0721P02,"6810,48763245209"
MS,0721P04,"6810,48763245209"
MS,0321P01,"4661,18468958398"
MS,0211P04,
MS,0725P01,"10548,7933713653"
MS,0725P02,"10548,7933713653"
MS,0722P03,"1587,40601228001"
MS,0722P04,
MS,0831P01,"7356,56277631189"
MS,0721P03,"6810,48763245209"
MS,0888P01,"8207,86912869616"
MS,0288P01,"7362,89013746617"
MS,0588P01,"12744,4504423419"
MS,0388P01,"6402,51442094212"
MS,0688P01,"5218,92359111926"
MS,0188P01,"5302,00182588869"
MS,0788P01,"10447,2619990619"
MS,0488P01,"8892,27488906658"
MS,0988P01,"5189,63657294796"
MS,1088P01,"7351,06268652282"
MS,0313P01,"5129,21825078378"
MS,0114P01,"10893,7269976323"
MS,0111P02,"6756,86849432391"
MS,0414P01,"2971,82199807694"
MS,0531Q01,"7410,02668700005"
MS,0114Q01,"10787,8193648824"
MS,0531Q02,"6235,8745318206"
MS,0321R01,"4034,50586159093"
MS,0914R01,"3396,88739643868"
MS,0612R01,"6311,64763632581"
MS,0714R01,"10219,390893251"
MS,0713R01,"5265,2203863481"
MS,0312R01,"5371,96486688357"
MS,0414R01,"6198,33304404779"
MS,0712S01,"7253,79930618817"
MS,0918S01,"7903,73371258994"
MS,0918S02,"7932,68494002372"
MS,0415S01,"2494,03175420909"
MS,0615S01,"8221,89135673597"
MS,1022S01,"6864,28446724376"
MS,1032S01,"3813,9625024102"
MS,1032S03,"7327,98702582528"
MS,0412S01,"4486,941390056"
MS,0923S01,"4353,13302174894"
MS,0821S01,"10040,620466477"
MS,0716S01,"4904,11350119161"
MS,0714S01,"6858,86590633243"
MS,0615S02,"7484,17856140629"
MS,0716S02,"3539,12377428827"
MS,0714S02,"9737,23364750855"
MS,0713S01,"5888,64954304276"
MS,0616S01,"6181,86272214566"
MS,0615S03,"4419,93097048122"
MS,0312S01,"11211,6233860321"
MS,0715S01,"2822,83915983966"
MS,0215T01,"2825,40743369784"
MS,0114T01,"2062,21204066575"
MS,0714T01,"6419,77925956838"
MS,0221T01,"2556,28035010052"
MS,0915T01,"4664,1627481367"
MS,0512T01,"7471,81817573528"
MS,1041T01,"2146,54368780564"
MS,1041T02,"3579,95708694121"
MS,1015T01,"3062,22024429483"
MS,0811V01,"9365,86995255134"
MS,0811Z01,"6638,44233370844"
MT,0011A08,"6548,18622740875"
MT,0011A02,"2126,03777430256"
MT,0011A05,"4938,34123294842"
MT,0011A03,"5543,09689741337"
MT,0011A06,"6586,96266067588"
MT,0011A01,"8395,86589034948"
MT,0011A07,"9356,27322192498"
MT,0011A04,"7969,17797752958"
MT,0011A09,"4216,02877275721"
MT,0011A10,"6449,17258291901"
MT,0413A01,"7587,63788559078"
MT,0413A02,"4706,29967847658"
MT,0716A01,"10751,3988730703"
MT,0731A01,"6402,40451041289"
MT,0617A01,"12897,3096056859"
MT,0811A01,"7355,95693042675"
MT,0811A03,"8079,64668859966"
MT,0811A04,"9721,74428542473"
MT,0811A05,"7355,95693042675"
MT,0721A01,"11391,1486627368"
MT,0914A01,"3870,18598415086"
MT,0312A01,"5114,53083497301"
MT,0831A01,"8274,68425603385"
MT,0222A01,"2921,99635492086"
MT,0731A02,"6396,21382699401"
MT,0322A01,"2206,20250070892"
MT,0213A01,"3121,21999311522"
MT,0215A01,"2126,03777430256"
MT,0114A01,"3121,21999311522"
MT,0213A02,"3080,97982104504"
