Cód. IBGE,Município,Latitude,Longitude,Microrregião,Mesorregião,Sigla UF,UF,Região,Sigla Região
2708709,São Miguel dos Milagres,"-9,26","-35,37",Litoral Norte Alagoano,Leste Alagoano,AL,Alagoas,Nordeste,NE
2708808,São Sebastião,"-9,93","-36,55",Arapiraca,Agreste Alagoano,AL,Alagoas,Nordeste,NE
2708907,Satuba,"-9,56","-35,82",Maceió,Leste Alagoano,AL,Alagoas,Nordeste,NE
2708956,Senador Rui Palmeira,"-9,35","-37,5",Santana do Ipanema,Sertão Alagoano,AL,Alagoas,Nordeste,NE
2709004,Tanque d`Arca,"-9,53","-36,43",Palmeira dos Índios,Agreste Alagoano,AL,Alagoas,Nordeste,NE
2709103,Taquarana,"-9,64","-36,49",Arapiraca,Agreste Alagoano,AL,Alagoas,Nordeste,NE
2709202,Traipu,"-9,97",-37,Traipu,Agreste Alagoano,AL,Alagoas,Nordeste,NE
2709301,União dos Palmares,"-9,16","-36,03",Serrana dos Quilombos,Leste Alagoano,AL,Alagoas,Nordeste,NE
2709400,Viçosa,"-9,37","-36,24",Serrana dos Quilombos,Leste Alagoano,AL,Alagoas,Nordeste,NE
2700201,Anadia,"-9,68","-36,3",São Miguel dos Campos,Leste Alagoano,AL,Alagoas,Nordeste,NE
2706604,Paulo Jacinto,"-9,36","-36,36",Palmeira dos Índios,Agreste Alagoano,AL,Alagoas,Nordeste,NE
2706703,Penedo,"-10,28","-36,58",Penedo,Leste Alagoano,AL,Alagoas,Nordeste,NE
2706802,Piaçabuçu,"-10,4","-36,43",Penedo,Leste Alagoano,AL,Alagoas,Nordeste,NE
2706901,Pilar,"-9,59","-35,95",Maceió,Leste Alagoano,AL,Alagoas,Nordeste,NE
2707008,Pindoba,"-9,47","-36,29",Serrana dos Quilombos,Leste Alagoano,AL,Alagoas,Nordeste,NE
2707107,Piranhas,"-9,62","-37,75",Alagoana do Sertão do São Francisco,Sertão Alagoano,AL,Alagoas,Nordeste,NE
2707206,Poço das Trincheiras,"-9,31","-37,28",Santana do Ipanema,Sertão Alagoano,AL,Alagoas,Nordeste,NE
2707305,Porto Calvo,"-9,04","-35,39",Mata Alagoana,Leste Alagoano,AL,Alagoas,Nordeste,NE
2700300,Arapiraca,"-9,75","-36,66",Arapiraca,Agreste Alagoano,AL,Alagoas,Nordeste,NE
2701357,Campestre,"-8,84","-35,56",Mata Alagoana,Leste Alagoano,AL,Alagoas,Nordeste,NE
2702405,Delmiro Gouveia,"-9,38","-37,99",Alagoana do Sertão do São Francisco,Sertão Alagoano,AL,Alagoas,Nordeste,NE
2703700,Jaramataia,"-9,65",-37,Batalha,Sertão Alagoano,AL,Alagoas,Nordeste,NE
2704609,Maravilha,"-9,23","-37,34",Santana do Ipanema,Sertão Alagoano,AL,Alagoas,Nordeste,NE
2706000,Olivença,"-9,51","-37,19",Batalha,Sertão Alagoano,AL,Alagoas,Nordeste,NE
2708204,São Brás,"-10,12","-36,9",Traipu,Agreste Alagoano,AL,Alagoas,Nordeste,NE
2709152,Teotônio Vilela,"-9,9","-36,35",São Miguel dos Campos,Leste Alagoano,AL,Alagoas,Nordeste,NE
2700102,Água Branca,"-9,26","-37,93",Serrana do Sertão Alagoano,Sertão Alagoano,AL,Alagoas,Nordeste,NE
2805406,Poço Redondo,"-9,8","-37,68",Sergipana do Sertão do São Francisco,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2805505,Poço Verde,"-10,7","-38,18",Tobias Barreto,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2805604,Porto da Folha,"-9,91","-37,27",Sergipana do Sertão do São Francisco,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2805703,Propriá,"-10,21","-36,84",Propriá,Leste Sergipano,SE,Sergipe,Nordeste,NE
2805802,Riachão do Dantas,"-11,06","-37,72",Agreste de Lagarto,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2805901,Riachuelo,"-10,72","-37,18",Baixo Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2806008,Ribeirópolis,"-10,53","-37,41",Carira,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2806107,Rosário do Catete,"-10,69","-37,03",Baixo Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2806206,Salgado,"-11,03","-37,47",Boquim,Leste Sergipano,SE,Sergipe,Nordeste,NE
2806305,Santa Luzia do Itanhy,"-11,35","-37,44",Estância,Leste Sergipano,SE,Sergipe,Nordeste,NE
2806503,Santa Rosa de Lima,"-10,64","-37,19",Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2806602,Santo Amaro das Brotas,"-10,78","-37,05",Baixo Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2806701,São Cristóvão,"-11,01","-37,2",Aracaju,Leste Sergipano,SE,Sergipe,Nordeste,NE
2806800,São Domingos,"-10,79","-37,56",Agreste de Itabaiana,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2806909,São Francisco,"-10,33","-36,88",Japaratuba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2807006,São Miguel do Aleixo,"-10,38","-37,38",Nossa Senhora das Dores,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2807105,Simão Dias,"-10,73","-37,81",Tobias Barreto,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2807204,Siriri,"-10,6","-37,11",Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2807303,Telha,"-10,2","-36,88",Propriá,Leste Sergipano,SE,Sergipe,Nordeste,NE
2807402,Tobias Barreto,"-11,18","-37,99",Tobias Barreto,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2807501,Tomar do Geru,"-11,37","-37,84",Boquim,Leste Sergipano,SE,Sergipe,Nordeste,NE
2807600,Umbaúba,"-11,38","-37,65",Boquim,Leste Sergipano,SE,Sergipe,Nordeste,NE
2804805,Nossa Senhora do Socorro,"-10,85","-37,12",Aracaju,Leste Sergipano,SE,Sergipe,Nordeste,NE
2804904,Pacatuba,"-10,45","-36,65",Japaratuba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2805000,Pedra Mole,"-10,61","-37,68",Carira,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2805109,Pedrinhas,"-11,19","-37,67",Boquim,Leste Sergipano,SE,Sergipe,Nordeste,NE
2805208,Pinhão,"-10,56","-37,72",Carira,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2805307,Pirambu,"-10,73","-36,85",Japaratuba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2800605,Barra dos Coqueiros,"-10,9","-37,03",Aracaju,Leste Sergipano,SE,Sergipe,Nordeste,NE
2800100,Amparo de São Francisco,"-10,13","-36,93",Propriá,Leste Sergipano,SE,Sergipe,Nordeste,NE
2800209,Aquidabã,"-10,28","-37,01",Nossa Senhora das Dores,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2800308,Aracaju,"-10,9278036","-37,0719161",Aracaju,Leste Sergipano,SE,Sergipe,Nordeste,NE
2800407,Arauá,"-11,26","-37,61",Boquim,Leste Sergipano,SE,Sergipe,Nordeste,NE
2800506,Areia Branca,"-10,75","-37,31",Agreste de Itabaiana,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2800670,Boquim,"-11,14","-37,62",Boquim,Leste Sergipano,SE,Sergipe,Nordeste,NE
2800704,Brejo Grande,"-10,42","-36,46",Propriá,Leste Sergipano,SE,Sergipe,Nordeste,NE
2801009,Campo do Brito,"-10,73","-37,49",Agreste de Itabaiana,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2801207,Canindé de São Francisco,"-9,64","-37,78",Sergipana do Sertão do São Francisco,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2801306,Capela,"-10,5","-37,05",Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2801405,Carira,"-10,36","-37,7",Carira,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2801504,Carmópolis,"-10,64","-36,98",Baixo Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2801603,Cedro de São João,"-10,25","-36,88",Propriá,Leste Sergipano,SE,Sergipe,Nordeste,NE
2801702,Cristinápolis,"-11,47","-37,75",Boquim,Leste Sergipano,SE,Sergipe,Nordeste,NE
2801900,Cumbe,"-10,35","-37,18",Nossa Senhora das Dores,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2802007,Divina Pastora,"-10,68","-37,14",Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2802106,Estância,"-11,26","-37,43",Estância,Leste Sergipano,SE,Sergipe,Nordeste,NE
2802205,Feira Nova,"-10,26","-37,31",Sergipana do Sertão do São Francisco,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2802304,Frei Paulo,"-10,54","-37,53",Carira,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2802403,Gararu,"-9,96","-37,08",Sergipana do Sertão do São Francisco,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2802502,General Maynard,"-10,68","-36,98",Baixo Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2802601,Gracho Cardoso,"-10,22","-37,19",Sergipana do Sertão do São Francisco,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2802700,Ilha das Flores,"-10,43","-36,54",Propriá,Leste Sergipano,SE,Sergipe,Nordeste,NE
2802809,Indiaroba,"-11,51","-37,51",Estância,Leste Sergipano,SE,Sergipe,Nordeste,NE
2803005,Itabaianinha,"-11,27","-37,79",Boquim,Leste Sergipano,SE,Sergipe,Nordeste,NE
2803104,Itabi,"-10,12","-37,1",Sergipana do Sertão do São Francisco,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2803203,Itaporanga d`Ajuda,"-10,99","-37,31",Estância,Leste Sergipano,SE,Sergipe,Nordeste,NE
2803302,Japaratuba,"-10,59","-36,93",Japaratuba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2803401,Japoatã,"-10,34","-36,8",Japaratuba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2803500,Lagarto,"-10,91","-37,65",Agreste de Lagarto,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2803609,Laranjeiras,"-10,8","-37,16",Baixo Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2803708,Macambira,"-10,66","-37,54",Agreste de Itabaiana,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2803807,Malhada dos Bois,"-10,34","-36,92",Nossa Senhora das Dores,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2803906,Malhador,"-10,65","-37,3",Agreste de Itabaiana,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2804003,Maruim,"-10,73","-37,08",Baixo Cotinguiba,Leste Sergipano,SE,Sergipe,Nordeste,NE
2804102,Moita Bonita,"-10,57","-37,34",Agreste de Itabaiana,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2804300,Muribeca,"-10,42","-36,95",Nossa Senhora das Dores,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2804409,Neópolis,"-10,31","-36,57",Propriá,Leste Sergipano,SE,Sergipe,Nordeste,NE
2804458,Nossa Senhora Aparecida,"-10,44","-37,48",Carira,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2804508,Nossa Senhora da Glória,"-10,21","-37,41",Sergipana do Sertão do São Francisco,Sertão Sergipano,SE,Sergipe,Nordeste,NE
2804607,Nossa Senhora das Dores,"-10,49","-37,19",Nossa Senhora das Dores,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2804706,Nossa Senhora de Lourdes,"-10,07","-37,05",Propriá,Leste Sergipano,SE,Sergipe,Nordeste,NE
2806404,Santana do São Francisco,"-10,29","-36,6",Propriá,Leste Sergipano,SE,Sergipe,Nordeste,NE
2801108,Canhoba,"-10,13","-36,98",Propriá,Leste Sergipano,SE,Sergipe,Nordeste,NE
2802908,Itabaiana,"-10,68","-37,42",Agreste de Itabaiana,Agreste Sergipano,SE,Sergipe,Nordeste,NE
2804201,Monte Alegre de Sergipe,"-10,02","-37,56",Sergipana do Sertão do São Francisco,Sertão Sergipano,SE,Sergipe,Nordeste,NE
3203908,Nova Venécia,"-18,71","-40,4",Nova Venécia,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204005,Pancas,"-19,22","-40,85",Colatina,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204054,Pedro Canário,"-18,03","-40,15",São Mateus,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204104,Pinheiros,"-18,41","-40,21",Montanha,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204203,Piúma,"-20,83","-40,72",Guarapari,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204252,Ponto Belo,"-18,12","-40,54",Montanha,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204302,Presidente Kennedy,"-21,09","-41,04",Itapemirim,Sul Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204351,Rio Bananal,"-19,26","-40,33",Linhares,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204401,Rio Novo do Sul,"-20,86","-40,93",Guarapari,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204500,Santa Leopoldina,"-20,1","-40,52",Santa Teresa,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204609,Santa Teresa,"-19,93","-40,59",Santa Teresa,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204658,São Domingos do Norte,"-19,14","-40,62",Colatina,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204708,São Gabriel da Palha,"-19,01","-40,53",Nova Venécia,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204807,São José do Calçado,"-21,02","-41,65",Cachoeiro de Itapemirim,Sul Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204906,São Mateus,"-18,71611932","-39,85965733",São Mateus,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,SE
3204955,São Roque do Canaã,"-19,73","-40,65",Santa Teresa,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3205002,Serra,"-20,12","-40,3",Vitória,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3205010,Sooretama,"-19,19","-40,09",Linhares,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,SE
3205036,Vargem Alta,"-20,67",-41,Cachoeiro de Itapemirim,Sul Espírito-santense,ES,Espírito Santo,Sudeste,SE
3205069,Venda Nova do Imigrante,"-20,34","-41,13",Afonso Cláudio,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3205101,Viana,"-20,38","-40,49",Vitória,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3205150,Vila Pavão,"-18,61","-40,61",Nova Venécia,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3205176,Vila Valério,"-18,99","-40,38",Nova Venécia,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3205200,Vila Velha,"-20,32","-40,29",Vitória,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200102,Afonso Cláudio,"-20,07","-41,12",Afonso Cláudio,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200169,Água Doce do Norte,"-18,54","-40,97",Barra de São Francisco,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200136,Águia Branca,"-18,98","-40,74",Nova Venécia,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200201,Alegre,"-20,76","-41,53",Alegre,Sul Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200300,Alfredo Chaves,"-20,63","-40,75",Guarapari,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200359,Alto Rio Novo,"-19,05","-41,01",Colatina,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200409,Anchieta,"-20,8","-40,64",Guarapari,Central Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200508,Apiacá,"-21,15","-41,56",Cachoeiro de Itapemirim,Sul Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200607,Aracruz,"-19,81","-40,27",Linhares,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200805,Baixo Guandu,"-19,51","-41,01",Colatina,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3200904,Barra de São Francisco,"-18,75","-40,89",Barra de São Francisco,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
3201001,Boa Esperança,"-18,54","-40,29",Nova Venécia,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SE
